Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country_Region,City,State_Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Days To Ship,Ship Days,First Order,Manufacturer,Order Priority,Gender,Holiday ID,Is Holiday,Delivery Date,Return ID,Is Returned,Shipment Status
6015,US-2023-161746,21-10-2023 00:00,27-10-2023 00:00,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0,3.42,6 days,6,08-06-2021 00:00,SAFCO,Medium,Male,0,Weekend Holidays,30-10-2023 00:00,0,FALSE,Delayed
9455,US-2024-153633,13-11-2024 00:00,18-11-2024 00:00,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Jupiter,Florida,33458,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,2.58,1,0.2,0.67,5 days,5,14-10-2021 00:00,Dixon,Medium,Male,0,Business Working Day,23-11-2024 00:00,0,FALSE,On Time
7073,US-2024-117212,26-02-2024 00:00,28-02-2024 00:00,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.23,3,0.2,89.22,2 days,2,21-05-2021 00:00,Griffins,Medium,Male,0,Business Working Day,04-03-2024 00:00,179,TRUE,On Time
802,US-2021-145254,23-07-2021 00:00,27-07-2021 00:00,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,32.55,5,0,8.45,4 days,4,23-07-2021 00:00,Acme,High,Male,0,Business Working Day,30-07-2021 00:00,0,FALSE,Delayed
2698,US-2022-129896,15-06-2022 00:00,20-06-2022 00:00,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.36,2,0.2,0.68,5 days,5,05-05-2021 00:00,Belkin,High,Male,0,Business Working Day,23-06-2022 00:00,0,FALSE,Delayed
3826,US-2022-161711,28-11-2022 00:00,03-12-2022 00:00,Standard Class,MC-17425,Mark Cousins,Corporate,United States,New York City,New York,10035,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,62.24,8,0,29.28,5 days,5,30-05-2021 00:00,Stanley,Low,Male,0,Business Working Day,06-12-2022 00:00,0,FALSE,Delayed
694,US-2021-153150,01-07-2021 00:00,06-07-2021 00:00,Second Class,DL-13600,Dorris Liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,16.6,5,0.2,6,5 days,5,30-03-2021 00:00,Cardinal,Medium,Female,0,Business Working Day,11-07-2021 00:00,0,FALSE,On Time
6016,US-2023-144729,21-10-2023 00:00,25-10-2023 00:00,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",123.54,3,0,1.02,4 days,4,22-06-2021 00:00,Belkin,Medium,Male,0,Weekend Holidays,28-10-2023 00:00,0,FALSE,Delayed
6017,US-2023-169334,21-10-2023 00:00,24-10-2023 00:00,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,Jackson,Tennessee,38301,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.69,9,0.2,7.02,3 days,3,01-03-2021 00:00,Tenex,Medium,Female,0,Weekend Holidays,29-10-2023 00:00,0,FALSE,On Time
1359,US-2021-103086,17-10-2021 00:00,19-10-2021 00:00,Second Class,EB-14170,Evan Bailliet,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,10.62,2,0.6,4.78,2 days,2,29-09-2021 00:00,GE,Critical,Male,0,Weekend Holidays,24-10-2021 00:00,0,FALSE,On Time
6019,US-2023-166373,21-10-2023 00:00,25-10-2023 00:00,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,San Antonio,Texas,78207,Central,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,132.6,6,0.2,17.22,4 days,4,11-10-2021 00:00,Sandisk,Medium,Female,0,Weekend Holidays,28-10-2023 00:00,0,FALSE,Delayed
9110,US-2024-165603,17-10-2024 00:00,19-10-2024 00:00,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,39.96,2,0,4.74,2 days,2,23-11-2021 00:00,Others,High,Female,0,Business Working Day,24-10-2024 00:00,0,FALSE,On Time
4296,US-2023-108504,05-02-2023 00:00,05-02-2023 00:00,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,342.37,7,0,160.93,0 days,0,26-08-2021 00:00,Xerox,Critical,Male,0,Weekend Holidays,05-02-2023 00:00,0,FALSE,On Time
9111,US-2024-114804,17-10-2024 00:00,19-10-2024 00:00,Second Class,BF-11020,Barry Französisch,Corporate,United States,Modesto,California,95351,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.79,1,0.2,5.09,2 days,2,15-02-2021 00:00,Panasonic,High,Male,0,Business Working Day,24-10-2024 00:00,0,FALSE,On Time
9112,US-2024-106432,19-10-2024 00:00,24-10-2024 00:00,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,328.41,3,0.32,20.94,5 days,5,25-03-2021 00:00,Sabrent,High,Female,0,Weekend Holidays,27-10-2024 00:00,0,FALSE,Delayed
9114,US-2024-125388,19-10-2024 00:00,23-10-2024 00:00,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",117.6,4,0,14.72,4 days,4,19-10-2021 00:00,Westinghouse,Medium,Male,0,Weekend Holidays,26-10-2024 00:00,0,FALSE,Delayed
6020,US-2023-111493,21-10-2023 00:00,22-10-2023 00:00,First Class,CM-12160,Charles McCrossin,Consumer,United States,Baltimore,Maryland,21215,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0,9.84,1 day,1,21-10-2023 00:00,Logitech,High,Male,0,Weekend Holidays,23-10-2023 00:00,0,FALSE,On Time
6021,US-2023-133669,21-10-2023 00:00,27-10-2023 00:00,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,391.92,8,0.4,109.76,6 days,6,19-03-2023 00:00,Panasonic,Low,Female,0,Weekend Holidays,30-10-2023 00:00,0,FALSE,Delayed
8698,US-2024-156237,14-09-2024 00:00,15-09-2024 00:00,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,241.18,2,0.7,-42.22,1 day,1,15-06-2021 00:00,Lexmark,High,Female,0,Weekend Holidays,16-09-2024 00:00,0,FALSE,On Time
9549,US-2024-112529,19-11-2024 00:00,21-11-2024 00:00,First Class,SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,78207,Central,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.14,6,0.3,10.26,2 days,2,20-06-2022 00:00,Bush,Medium,Male,0,Business Working Day,22-11-2024 00:00,0,FALSE,Delayed
6022,US-2023-165148,22-10-2023 00:00,24-10-2023 00:00,First Class,PM-19135,Peter McVee,Home Office,United States,Detroit,Michigan,48227,Central,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,31.4,5,0,10.05,2 days,2,19-12-2022 00:00,Eldon,Critical,Male,0,Weekend Holidays,25-10-2023 00:00,0,FALSE,Delayed
6023,US-2023-169887,22-10-2023 00:00,22-10-2023 00:00,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",101.94,3,0,30.57,0 days,0,04-11-2021 00:00,Linden,Critical,Female,0,Weekend Holidays,22-10-2023 00:00,0,FALSE,On Time
1918,US-2021-156594,20-12-2021 00:00,23-12-2021 00:00,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,2,0,12.3,3 days,3,05-07-2021 00:00,Boston,High,Male,0,Business Working Day,28-12-2021 00:00,0,FALSE,On Time
487,US-2021-163146,16-05-2021 00:00,20-05-2021 00:00,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,56.4,3,0,3.39,4 days,4,16-05-2021 00:00,Imation,Medium,Female,0,Weekend Holidays,23-05-2021 00:00,0,FALSE,Delayed
488,US-2021-148761,17-05-2021 00:00,21-05-2021 00:00,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Eau Claire,Wisconsin,54703,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,76.41,3,0,38.19,4 days,4,17-05-2021 00:00,Strathmore,Medium,Male,0,Business Working Day,24-05-2021 00:00,0,FALSE,Delayed
6030,US-2023-165484,23-10-2023 00:00,29-10-2023 00:00,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Chicago,Illinois,60610,Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,68.52,3,0.2,31.53,6 days,6,10-06-2021 00:00,Xerox,Low,Female,0,Business Working Day,01-11-2023 00:00,0,FALSE,Delayed
6034,US-2023-121748,24-10-2023 00:00,28-10-2023 00:00,Second Class,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),359.98,2,0,21.6,4 days,4,11-05-2021 00:00,Logitech,Medium,Female,0,Business Working Day,02-11-2023 00:00,0,FALSE,On Time
6035,US-2023-121748,24-10-2023 00:00,28-10-2023 00:00,Second Class,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,0,21,4 days,4,11-05-2021 00:00,Memorex,Medium,Female,0,Business Working Day,02-11-2023 00:00,0,FALSE,On Time
6036,US-2023-121020,24-10-2023 00:00,31-10-2023 00:00,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Lebanon,Tennessee,37087,South,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,299.97,3,0.2,78,7 days,7,01-06-2022 00:00,Apple,Low,Female,0,Business Working Day,03-11-2023 00:00,0,FALSE,Delayed
9685,US-2024-117702,28-11-2024 00:00,04-12-2024 00:00,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,21215,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,874.35,5,0,227.35,6 days,6,20-10-2021 00:00,Luxo,Low,Female,45,National Holiday,07-12-2024 00:00,0,FALSE,Delayed
7234,US-2024-122763,20-03-2024 00:00,20-03-2024 00:00,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,274.05,7,0.2,102.76,0 days,0,29-04-2021 00:00,Xerox,High,Male,0,Business Working Day,20-03-2024 00:00,0,FALSE,On Time
862,US-2021-124723,05-08-2021 00:00,12-08-2021 00:00,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",698.9,2,0.3,251.6,7 days,7,05-08-2021 00:00,SAFCO,Medium,Male,0,Business Working Day,15-08-2021 00:00,0,FALSE,Delayed
6037,US-2023-153318,25-10-2023 00:00,28-10-2023 00:00,First Class,JS-15595,Jill Stevenson,Corporate,United States,Miami,Florida,33180,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,5,0.2,274.4,3 days,3,03-03-2021 00:00,Panasonic,High,Female,0,Business Working Day,29-10-2023 00:00,0,FALSE,Delayed
6038,US-2023-116596,27-10-2023 00:00,31-10-2023 00:00,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",427.7,14,0.1,80.78,4 days,4,12-08-2021 00:00,Memorex,Medium,Male,0,Business Working Day,03-11-2023 00:00,0,FALSE,Delayed
155,US-2021-116239,04-03-2021 00:00,04-03-2021 00:00,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Columbia,South Carolina,29203,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,283.9,5,0,13.8,0 days,0,04-03-2021 00:00,Seidio,High,Male,0,Business Working Day,04-03-2021 00:00,0,FALSE,On Time
7216,US-2024-143084,18-03-2024 00:00,22-03-2024 00:00,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,26.05,5,0,11.7,4 days,4,12-10-2021 00:00,Perixx,Medium,Male,0,Business Working Day,25-03-2024 00:00,0,FALSE,Delayed
3993,US-2022-135853,11-12-2022 00:00,14-12-2022 00:00,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,110.24,1,0,27.56,3 days,3,28-06-2021 00:00,Blackberry,Critical,Female,0,Weekend Holidays,15-12-2022 00:00,0,FALSE,Delayed
9298,US-2024-130834,03-11-2024 00:00,06-11-2024 00:00,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,20.34,3,0.2,9.36,3 days,3,30-04-2021 00:00,Strathmore,Medium,Male,0,Weekend Holidays,11-11-2024 00:00,0,FALSE,On Time
2783,US-2022-153500,03-07-2022 00:00,05-07-2022 00:00,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58,2,0.2,12.64,2 days,2,01-11-2021 00:00,Eldon,Medium,Female,0,Weekend Holidays,06-07-2022 00:00,0,FALSE,Delayed
2047,US-2021-111150,31-12-2021 00:00,04-01-2022 00:00,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,65203,Central,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,47.53,7,0,16.17,4 days,4,28-06-2021 00:00,Sabrent,High,Male,12,National Holiday,07-01-2022 00:00,0,FALSE,Delayed
8501,US-2024-146983,02-09-2024 00:00,06-09-2024 00:00,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,788.97,3,0,378.72,4 days,4,29-11-2021 00:00,GBC,Medium,Male,42,National Holiday,09-09-2024 00:00,0,FALSE,Delayed
2784,US-2022-153500,03-07-2022 00:00,05-07-2022 00:00,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",282.87,9,0.2,70.74,2 days,2,01-11-2021 00:00,Howard,Medium,Female,0,Weekend Holidays,06-07-2022 00:00,0,FALSE,Delayed
2826,US-2022-142419,11-07-2022 00:00,13-07-2022 00:00,Second Class,SC-20380,Shahid Collister,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,0.2,59.01,2 days,2,01-03-2021 00:00,Wilson,High,Male,0,Business Working Day,18-07-2022 00:00,0,FALSE,On Time
6018,US-2023-155516,21-10-2023 00:00,21-10-2023 00:00,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2,0,0.14,0 days,0,18-11-2021 00:00,Stanley,Low,Male,0,Weekend Holidays,21-10-2023 00:00,0,FALSE,On Time
8747,US-2024-112515,17-09-2024 00:00,21-09-2024 00:00,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",22.84,2,0.2,10.96,4 days,4,18-10-2021 00:00,GBC,Medium,Male,0,Business Working Day,26-09-2024 00:00,0,FALSE,On Time
475,US-2021-103849,11-05-2021 00:00,16-05-2021 00:00,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0.2,21.8,5 days,5,11-05-2021 00:00,Sandisk,Medium,Male,0,Business Working Day,19-05-2021 00:00,0,FALSE,Delayed
4927,US-2023-119046,02-06-2023 00:00,06-06-2023 00:00,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.6,12,0.2,18.72,4 days,4,12-04-2021 00:00,Acco,High,Male,0,Business Working Day,09-06-2023 00:00,0,FALSE,Delayed
584,US-2021-133270,06-06-2021 00:00,09-06-2021 00:00,First Class,BM-11785,Bryan Mills,Consumer,United States,Rochester,New York,14609,East,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,13.36,2,0,4.94,3 days,3,06-06-2021 00:00,Sanford,High,Male,0,Weekend Holidays,10-06-2021 00:00,0,FALSE,Delayed
7078,US-2024-117212,26-02-2024 00:00,28-02-2024 00:00,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,223.92,4,0,109.72,2 days,2,21-05-2021 00:00,Xerox,Medium,Male,0,Business Working Day,04-03-2024 00:00,0,FALSE,On Time
885,US-2021-124478,08-08-2021 00:00,12-08-2021 00:00,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,299.98,2,0,84,4 days,4,08-08-2021 00:00,Motorola,High,Male,0,Weekend Holidays,15-08-2021 00:00,0,FALSE,Delayed
6044,US-2023-117387,27-10-2023 00:00,31-10-2023 00:00,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,67.12,4,0.2,25.16,4 days,4,17-05-2021 00:00,Avery,Medium,Male,0,Business Working Day,03-11-2023 00:00,0,FALSE,Delayed
8531,US-2024-161067,03-09-2024 00:00,06-09-2024 00:00,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,335.52,4,0,161.04,3 days,3,20-11-2022 00:00,Xerox,High,Female,0,Business Working Day,11-09-2024 00:00,0,FALSE,On Time
6002,US-2023-161746,21-10-2023 00:00,27-10-2023 00:00,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,3,0.2,72.63,6 days,6,08-06-2021 00:00,Office-Star,Medium,Male,0,Weekend Holidays,30-10-2023 00:00,154,TRUE,Delayed
7074,US-2024-121258,26-02-2024 00:00,03-03-2024 00:00,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0,15.64,6 days,6,01-03-2021 00:00,Tenex,Medium,Male,0,Business Working Day,06-03-2024 00:00,185,TRUE,Delayed
9996,CA-2024-135480,15-12-2024 00:00,22-12-2024 00:00,Standard Class,BG-18435,Bruce Galang,Consumer,Canada,Quebec City,Quebec,G1B,East,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,34.24,2,0,10.28,7 days,7,29-12-2021 00:00,Hammermill,Low,Male,0,Weekend Holidays,25-12-2024 00:00,0,FALSE,Delayed
8391,US-2024-119011,20-08-2024 00:00,25-08-2024 00:00,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,17.22,3,0,5.16,5 days,5,07-09-2021 00:00,Acme,High,Female,0,Business Working Day,28-08-2024 00:00,0,FALSE,Delayed
6046,US-2023-116596,27-10-2023 00:00,31-10-2023 00:00,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,33.48,2,0,1.34,4 days,4,12-08-2021 00:00,Riverside,Medium,Male,0,Business Working Day,03-11-2023 00:00,0,FALSE,Delayed
6047,US-2023-144344,28-10-2023 00:00,28-10-2023 00:00,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,47.94,3,0.2,18.03,0 days,0,09-05-2021 00:00,Others,Medium,Male,0,Weekend Holidays,28-10-2023 00:00,0,FALSE,On Time
7671,US-2024-117401,18-05-2024 00:00,22-05-2024 00:00,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",43.19,7,0,20.72,4 days,4,26-08-2021 00:00,Unikeep,Medium,Male,0,Weekend Holidays,27-05-2024 00:00,0,FALSE,On Time
820,US-2021-169019,26-07-2021 00:00,30-07-2021 00:00,Standard Class,LF-17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,67.12,4,0.8,23.52,4 days,4,26-07-2021 00:00,GBC,Medium,Male,0,Business Working Day,02-08-2021 00:00,0,FALSE,Delayed
821,US-2021-169019,26-07-2021 00:00,30-07-2021 00:00,Standard Class,LF-17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,15.2,5,0.8,6.35,4 days,4,26-07-2021 00:00,GBC,Medium,Male,0,Business Working Day,02-08-2021 00:00,0,FALSE,Delayed
6050,US-2023-144344,28-10-2023 00:00,28-10-2023 00:00,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",206.31,3,0.2,82.53,0 days,0,09-05-2021 00:00,Howard,Medium,Male,0,Weekend Holidays,28-10-2023 00:00,0,FALSE,On Time
1032,US-2021-109918,07-09-2021 00:00,12-09-2021 00:00,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36,4,0,7.4,5 days,5,07-09-2021 00:00,Acme,Medium,Female,0,Business Working Day,17-09-2021 00:00,0,FALSE,On Time
7811,US-2024-150420,03-06-2024 00:00,08-06-2024 00:00,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Bellingham,Washington,98226,West,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.5,10,0,362.8,5 days,5,05-05-2021 00:00,Plantronics,Medium,Female,0,Business Working Day,11-06-2024 00:00,0,FALSE,Delayed
1727,US-2021-141110,26-11-2021 00:00,01-12-2021 00:00,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0,7.02,5 days,5,18-10-2021 00:00,Xerox,Medium,Male,0,Business Working Day,04-12-2021 00:00,0,FALSE,Delayed
6041,US-2023-156811,27-10-2023 00:00,02-11-2023 00:00,Standard Class,BP-11095,Bart Pistole,Corporate,United States,San Francisco,California,94122,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,43.92,4,0,11.88,6 days,6,07-06-2021 00:00,Stanley,Low,Male,0,Business Working Day,05-11-2023 00:00,0,FALSE,Delayed
7118,US-2024-148642,06-03-2024 00:00,12-03-2024 00:00,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,63.48,4,0.2,15.48,6 days,6,27-02-2023 00:00,Newell,Medium,Male,0,Business Working Day,15-03-2024 00:00,0,FALSE,Delayed
9115,US-2024-117653,19-10-2024 00:00,23-10-2024 00:00,Standard Class,MO-17500,Mary O'Rourke,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",182.55,1,0.5,23.73,4 days,4,28-11-2021 00:00,Lesro,Medium,Female,0,Weekend Holidays,26-10-2024 00:00,0,FALSE,Delayed
111,US-2021-121762,14-02-2021 00:00,18-02-2021 00:00,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2,0,22.94,4 days,4,14-02-2021 00:00,Belkin,Medium,Female,0,Weekend Holidays,21-02-2021 00:00,0,FALSE,Delayed
9575,US-2024-121818,20-11-2024 00:00,21-11-2024 00:00,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000203,Office Supplies,Art,Newell 336,23.94,7,0.2,4.97,1 day,1,24-02-2021 00:00,Newell,High,Female,0,Business Working Day,22-11-2024 00:00,0,FALSE,On Time
2235,US-2022-163587,14-03-2022 00:00,18-03-2022 00:00,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dover,New Hampshire,3820,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,13.76,4,0,6.32,4 days,4,06-07-2021 00:00,Avery,Medium,Female,0,Business Working Day,21-03-2022 00:00,0,FALSE,Delayed
6013,US-2023-112340,21-10-2023 00:00,27-10-2023 00:00,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Riverside,California,92503,West,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",18.33,3,0,6.66,6 days,6,08-09-2022 00:00,Rediform,Medium,Female,0,Weekend Holidays,30-10-2023 00:00,110,TRUE,Delayed
